NCBI,Name,FullName,FullNCBI
113,Acidobacteria_Gp26,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp26,1;3;17;113
274,Gp26,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp26;G__Gp26,1;3;17;113;274
101,Acidobacteria_Gp15,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp15,1;3;17;101
250,Gp15,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp15;G__Gp15,1;3;17;101;250
22,Caldiserica,R__root;D__Bacteria;P__Caldiserica,1;3;22
142,Caldisericia,R__root;D__Bacteria;P__Caldiserica;C__Caldisericia,1;3;22;142
311,Caldisericales,R__root;D__Bacteria;P__Caldiserica;C__Caldisericia;O__Caldisericales,1;3;22;142;311
562,Caldisericaceae,R__root;D__Bacteria;P__Caldiserica;C__Caldisericia;O__Caldisericales;F__Caldisericaceae,1;3;22;142;311;562
1391,Caldisericum,R__root;D__Bacteria;P__Caldiserica;C__Caldisericia;O__Caldisericales;F__Caldisericaceae;G__Caldisericum,1;3;22;142;311;562;1391
41,Thermotogae,R__root;D__Bacteria;P__Thermotogae,1;3;41
184,Thermotogae,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae,1;3;41;184
425,Kosmotogales,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Kosmotogales,1;3;41;184;425
799,Kosmotogaceae,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Kosmotogales;F__Kosmotogaceae,1;3;41;184;425;799
2576,Mesotoga,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Kosmotogales;F__Kosmotogaceae;G__Mesotoga,1;3;41;184;425;799;2576
2742,Eremococcus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Lactobacillales;F__Aerococcaceae;G__Eremococcus,1;3;52;201;457;847;2742
2801,Natronincola,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiaceae 2;G__Natronincola,1;3;52;202;459;857;2801
869,Clostridiales_incertae_sedis,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_incertae_sedis,1;3;52;202;459;869
2855,Proteiniborus,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_incertae_sedis;G__Proteiniborus,1;3;52;202;459;869;2855
3001,Caldanaerobius,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Thermoanaerobacterales;F__Thermoanaerobacteraceae;G__Caldanaerobius,1;3;52;202;462;890;3001
2992,unclassified_Halobacteroidaceae,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Halanaerobiales;F__Halobacteroidaceae;F1__unclassified_Halobacteroidaceae,1;3;52;202;460;887;2992
3048,Centipeda,R__root;D__Bacteria;P__Firmicutes;C__Negativicutes;O__Selenomonadales;F__Veillonellaceae;G__Centipeda,1;3;52;204;465;895;3048
3370,Citricoccus,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Micrococcaceae;G__Citricoccus,1;3;18;123;294;514;1048;3112;3370
3317,Agrococcus,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Agrococcus,1;3;18;123;294;514;1048;3111;3317
3363,Subtercola,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Subtercola,1;3;18;123;294;514;1048;3111;3363
3335,Gryllotalpicola,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Gryllotalpicola,1;3;18;123;294;514;1048;3111;3335
3305,Ornithinibacter,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Intrasporangiaceae;G__Ornithinibacter,1;3;18;123;294;514;1048;3109;3305
3199,Trueperella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Actinomycineae;F__Actinomycetaceae;G__Trueperella,1;3;18;123;294;514;1040;3079;3199
3201,unclassified_Actinomycetaceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Actinomycineae;F__Actinomycetaceae;F1__unclassified_Actinomycetaceae,1;3;18;123;294;514;1040;3079;3201
3463,Kibdelosporangium,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Pseudonocardineae;F__Pseudonocardiaceae;G__Kibdelosporangium,1;3;18;123;294;514;1051;3123;3463
3461,Goodfellowiella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Pseudonocardineae;F__Pseudonocardiaceae;G__Goodfellowiella,1;3;18;123;294;514;1051;3123;3461
3490,Nocardiopsis,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Streptosporangineae;F__Nocardiopsaceae;G__Nocardiopsis,1;3;18;123;294;514;1053;3126;3490
3234,unclassified_Geodermatophilaceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Frankineae;F__Geodermatophilaceae;F1__unclassified_Geodermatophilaceae,1;3;18;123;294;514;1044;3093;3234
518,Euzebyales,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Nitriliruptoridae;O__Euzebyales,1;3;18;123;296;518
1057,Euzebyaceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Nitriliruptoridae;O__Euzebyales;F__Euzebyaceae,1;3;18;123;296;518;1057
3141,Euzebya,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Nitriliruptoridae;O__Euzebyales;F__Euzebyaceae;G__Euzebya,1;3;18;123;296;518;1057;3141
434,Xiphinematobacter,R__root;D__Bacteria;P__Verrucomicrobia;C__Spartobacteria;G__Xiphinematobacter,1;3;42;186;434
2176,Edwardsiella,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Enterobacteriales;F__Enterobacteriaceae;G__Edwardsiella,1;3;36;177;396;702;2176
2191,Mangrovibacter,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Enterobacteriales;F__Enterobacteriaceae;G__Mangrovibacter,1;3;36;177;396;702;2191
2167,Brenneria,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Enterobacteriales;F__Enterobacteriaceae;G__Brenneria,1;3;36;177;396;702;2167
2457,Enhydrobacter,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Pseudomonadales;F__Moraxellaceae;G__Enhydrobacter,1;3;36;177;411;770;2457
2516,Pseudoxanthomonas,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Xanthomonadales;F__Xanthomonadaceae;G__Pseudoxanthomonas,1;3;36;177;413;781;2516
2322,unclassified_Chromatiaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Chromatiaceae;F1__unclassified_Chromatiaceae,1;3;36;177;404;725;2322
2235,Oceanimonas,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Aeromonadales;F__Aeromonadaceae;G__Oceanimonas,1;3;36;177;400;708;2235
2241,Ruminobacter,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Aeromonadales;F__Succinivibrionaceae;G__Ruminobacter,1;3;36;177;400;709;2241
2391,Kushneria,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Oceanospirillales;F__Halomonadaceae;G__Kushneria,1;3;36;177;408;762;2391
2421,unclassified_Oceanospirillaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Oceanospirillales;F__Oceanospirillaceae;F1__unclassified_Oceanospirillaceae,1;3;36;177;408;764;2421
2404,Marinobacterium,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Oceanospirillales;F__Oceanospirillaceae;G__Marinobacterium,1;3;36;177;408;764;2404
733,Cocleimonas,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Gammaproteobacteria_incertae_sedis;G__Cocleimonas,1;3;36;177;405;733
2070,Desulfococcus,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Desulfobacterales;F__Desulfobacteraceae;G__Desulfococcus,1;3;36;175;385;676;2070
2116,Geopsychrobacter,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Desulfuromonadales;F__Geobacteraceae;G__Geopsychrobacter,1;3;36;175;388;686;2116
2118,unclassified_Geobacteraceae,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Desulfuromonadales;F__Geobacteraceae;F1__unclassified_Geobacteraceae,1;3;36;175;388;686;2118
695,unclassified_Syntrophobacterales,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Syntrophobacterales;O1__unclassified_Syntrophobacterales,1;3;36;175;390;695
674,Dissulfuribacter,R__root;D__Bacteria;P__Proteobacteria;C__Deltaproteobacteria;O__Deltaproteobacteria_incertae_sedis;G__Dissulfuribacter,1;3;36;175;383;674
1824,Rhodovibrio,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Rhodospirillaceae;G__Rhodovibrio,1;3;36;173;362;639;1824
1817,Pararhodospirillum,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Rhodospirillaceae;G__Pararhodospirillum,1;3;36;173;362;639;1817
1763,Acidiphilium,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Acetobacteraceae;G__Acidiphilium,1;3;36;173;362;636;1763
1504,Phenylobacterium,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Caulobacterales;F__Caulobacteraceae;G__Phenylobacterium,1;3;36;173;355;611;1504
1549,Salinarimonas,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhizobiales;F__Bradyrhizobiaceae;G__Salinarimonas,1;3;36;173;360;622;1549
1733,Roseovarius,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Roseovarius,1;3;36;173;361;635;1733
1753,Tranquillimonas,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Tranquillimonas,1;3;36;173;361;635;1753
1968,Undibacterium,R__root;D__Bacteria;P__Proteobacteria;C__Betaproteobacteria;O__Burkholderiales;F__Oxalobacteraceae;G__Undibacterium,1;3;36;174;369;654;1968
534,Bacteroidales_incertae_sedis,R__root;D__Bacteria;P__Bacteroidetes;C__Bacteroidia;O__Bacteroidales;F__Bacteroidales_incertae_sedis,1;3;21;137;307;534
1086,Phocaeicola,R__root;D__Bacteria;P__Bacteroidetes;C__Bacteroidia;O__Bacteroidales;F__Bacteroidales_incertae_sedis;G__Phocaeicola,1;3;21;137;307;534;1086
1311,Salegentibacter,R__root;D__Bacteria;P__Bacteroidetes;C__Flavobacteriia;O__Flavobacteriales;F__Flavobacteriaceae;G__Salegentibacter,1;3;21;139;309;552;1311
1261,Gillisia,R__root;D__Bacteria;P__Bacteroidetes;C__Flavobacteriia;O__Flavobacteriales;F__Flavobacteriaceae;G__Gillisia,1;3;21;139;309;552;1261
1212,unclassified_Cryomorphaceae,R__root;D__Bacteria;P__Bacteroidetes;C__Flavobacteriia;O__Flavobacteriales;F__Cryomorphaceae;F1__unclassified_Cryomorphaceae,1;3;21;139;309;551;1212
1146,Nitritalea,R__root;D__Bacteria;P__Bacteroidetes;C__Cytophagia;O__Cytophagales;F__Cyclobacteriaceae;G__Nitritalea,1;3;21;138;308;544;1146
1178,Spirosoma,R__root;D__Bacteria;P__Bacteroidetes;C__Cytophagia;O__Cytophagales;F__Cytophagaceae;G__Spirosoma,1;3;21;138;308;545;1178
3535,Sphaerobacter,R__root;D__Bacteria;P__Chloroflexi;C__Thermomicrobia;C1__Sphaerobacteridae;O__Sphaerobacterales;O1__Sphaerobacterineae;F__Sphaerobacteraceae;G__Sphaerobacter,1;3;25;153;327;581;1428;3153;3535
262,Granulicella,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp1;G__Granulicella,1;3;17;106;262
64,candidate division WPS-1,R__root;D__Bacteria;P__candidate division WPS-1,1;3;64
218,WPS-1_genera_incertae_sedis,R__root;D__Bacteria;P__candidate division WPS-1;G__WPS-1_genera_incertae_sedis,1;3;64;218
2789,Fervidicella,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiaceae 1;G__Fervidicella,1;3;52;202;459;856;2789
2793,Oxobacter,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiaceae 1;G__Oxobacter,1;3;52;202;459;856;2793
2800,Anoxynatronum,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiaceae 2;G__Anoxynatronum,1;3;52;202;459;857;2800
2871,Heliorestis,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Heliobacteriaceae;G__Heliorestis,1;3;52;202;459;873;2871
3010,Thermanaeromonas,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Thermoanaerobacterales;F__Thermoanaerobacteraceae;G__Thermanaeromonas,1;3;52;202;462;890;3010
3014,Thermodesulfobium,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Thermoanaerobacterales;F__Thermodesulfobiaceae;G__Thermodesulfobium,1;3;52;202;462;891;3014
2666,Virgibacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Virgibacillus,1;3;52;201;456;833;2666
2656,Salsuginibacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Salsuginibacillus,1;3;52;201;456;833;2656
2732,Thermoactinomyces,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Thermoactinomycetaceae 1;G__Thermoactinomyces,1;3;52;201;456;844;2732
2610,Effusibacillus,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Alicyclobacillaceae;G__Effusibacillus,1;3;52;201;456;831;2610
3047,Anaerovibrio,R__root;D__Bacteria;P__Firmicutes;C__Negativicutes;O__Selenomonadales;F__Veillonellaceae;G__Anaerovibrio,1;3;52;204;465;895;3047
3036,Succinispira,R__root;D__Bacteria;P__Firmicutes;C__Negativicutes;O__Selenomonadales;F__Acidaminococcaceae;G__Succinispira,1;3;52;204;465;894;3036
3348,Microcella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Microbacteriaceae;G__Microcella,1;3;18;123;294;514;1048;3111;3348
3267,Tropheryma,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Cellulomonadaceae;G__Tropheryma,1;3;18;123;294;514;1048;3104;3267
3284,Luteipulveratus,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micrococcineae;F__Dermacoccaceae;G__Luteipulveratus,1;3;18;123;294;514;1048;3107;3284
3446,Propioniciclava,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Propionibacterineae;F__Propionibacteriaceae;G__Propioniciclava,1;3;18;123;294;514;1050;3121;3446
3400,Catellatospora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Micromonosporineae;F__Micromonosporaceae;G__Catellatospora,1;3;18;123;294;514;1049;3119;3400
3455,Actinophytocola,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Pseudonocardineae;F__Pseudonocardiaceae;G__Actinophytocola,1;3;18;123;294;514;1051;3123;3455
3516,unclassified_Thermomonosporaceae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Streptosporangineae;F__Thermomonosporaceae;F1__unclassified_Thermomonosporaceae,1;3;18;123;294;514;1053;3129;3516
3528,Paraeggerthella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Coriobacteridae;O__Coriobacteriales;O1__Coriobacterineae;F__Coriobacteriaceae;G__Paraeggerthella,1;3;18;123;295;517;1056;3140;3528
1150,Arcicella,R__root;D__Bacteria;P__Bacteroidetes;C__Cytophagia;O__Cytophagales;F__Cytophagaceae;G__Arcicella,1;3;21;138;308;545;1150
1185,Flexithrix,R__root;D__Bacteria;P__Bacteroidetes;C__Cytophagia;O__Cytophagales;F__Flammeovirgaceae;G__Flexithrix,1;3;21;138;308;546;1185
1350,Portibacter,R__root;D__Bacteria;P__Bacteroidetes;C__Sphingobacteriia;O__Sphingobacteriales;F__Saprospiraceae;G__Portibacter,1;3;21;140;310;556;1350
2471,Serpens,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Pseudomonadales;F__Pseudomonadaceae;G__Serpens,1;3;36;177;411;771;2471
2519,Rudaea,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Xanthomonadales;F__Xanthomonadaceae;G__Rudaea,1;3;36;177;413;781;2519
2334,Spiribacter,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Chromatiales;F__Ectothiorhodospiraceae;G__Spiribacter,1;3;36;177;404;726;2334
2371,Methylothermus,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Methylococcales;F__Methylococcaceae;G__Methylothermus,1;3;36;177;407;758;2371
774,Francisellaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Thiotrichales;F__Francisellaceae,1;3;36;177;412;774
2475,Francisella,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Thiotrichales;F__Francisellaceae;G__Francisella,1;3;36;177;412;774;2475
706,Thermithiobacillaceae,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Acidithiobacillales;F__Thermithiobacillaceae,1;3;36;177;399;706
2233,Thermithiobacillus,R__root;D__Bacteria;P__Proteobacteria;C__Gammaproteobacteria;O__Acidithiobacillales;F__Thermithiobacillaceae;G__Thermithiobacillus,1;3;36;177;399;706;2233
1790,Stella,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodospirillales;F__Acetobacteraceae;G__Stella,1;3;36;173;362;636;1790
1606,Shinella,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhizobiales;F__Rhizobiaceae;G__Shinella,1;3;36;173;360;629;1606
1854,Parablastomonas,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Sphingomonadales;F__Sphingomonadaceae;G__Parablastomonas,1;3;36;173;366;647;1854
1728,Roseicyclus,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rhodobacterales;F__Rhodobacteraceae;G__Roseicyclus,1;3;36;173;361;635;1728
1834,Ehrlichia,R__root;D__Bacteria;P__Proteobacteria;C__Alphaproteobacteria;O__Rickettsiales;F__Anaplasmataceae;G__Ehrlichia,1;3;36;173;363;641;1834
2028,Azonexus,R__root;D__Bacteria;P__Proteobacteria;C__Betaproteobacteria;O__Rhodocyclales;F__Rhodocyclaceae;G__Azonexus,1;3;36;174;378;666;2028
271,unclassified_Acidobacteria_Gp23,R__root;D__Bacteria;P__Acidobacteria;C__Acidobacteria_Gp23;C1__unclassified_Acidobacteria_Gp23,1;3;17;110;271
810,Chlorarachniophyceae,R__root;D__Bacteria;P__Cyanobacteria/Chloroplast;C__Chloroplast;F__Chloroplast;G__Chlorarachniophyceae,1;3;51;198;441;810
2548,Anaerobaculum,R__root;D__Bacteria;P__Synergistetes;C__Synergistia;O__Synergistales;F__Synergistaceae;G__Anaerobaculum,1;3;38;181;417;790;2548
1396,Parachlamydia,R__root;D__Bacteria;P__Chlamydiae;C__Chlamydiia;O__Chlamydiales;F__Parachlamydiaceae;G__Parachlamydia,1;3;23;143;312;564;1396
1437,Denitrovibrio,R__root;D__Bacteria;P__Deferribacteres;C__Deferribacteres;O__Deferribacterales;F__Deferribacteraceae;G__Denitrovibrio,1;3;27;156;331;584;1437
1442,unclassified_Deferribacteraceae,R__root;D__Bacteria;P__Deferribacteres;C__Deferribacteres;O__Deferribacterales;F__Deferribacteraceae;F1__unclassified_Deferribacteraceae,1;3;27;156;331;584;1442
1403,Prosthecochloris,R__root;D__Bacteria;P__Chlorobi;C__Chlorobia;O__Chlorobiales;F__Chlorobiaceae;G__Prosthecochloris,1;3;24;144;313;568;1403
29,Dictyoglomi,R__root;D__Bacteria;P__Dictyoglomi,1;3;29
158,Dictyoglomia,R__root;D__Bacteria;P__Dictyoglomi;C__Dictyoglomia,1;3;29;158
335,Dictyoglomales,R__root;D__Bacteria;P__Dictyoglomi;C__Dictyoglomia;O__Dictyoglomales,1;3;29;158;335
590,Dictyoglomaceae,R__root;D__Bacteria;P__Dictyoglomi;C__Dictyoglomia;O__Dictyoglomales;F__Dictyoglomaceae,1;3;29;158;335;590
1455,Dictyoglomus,R__root;D__Bacteria;P__Dictyoglomi;C__Dictyoglomia;O__Dictyoglomales;F__Dictyoglomaceae;G__Dictyoglomus,1;3;29;158;335;590;1455
426,Petrotogales,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Petrotogales,1;3;41;184;426
800,Petrotogaceae,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Petrotogales;F__Petrotogaceae,1;3;41;184;426;800
2578,Defluviitoga,R__root;D__Bacteria;P__Thermotogae;C__Thermotogae;O__Petrotogales;F__Petrotogaceae;G__Defluviitoga,1;3;41;184;426;800;2578
2875,Acetitomaculum,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Lachnospiraceae;G__Acetitomaculum,1;3;52;202;459;874;2875
2791,Hathewaya,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiaceae 1;G__Hathewaya,1;3;52;202;459;856;2791
875,Natranaerovirga,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;G__Natranaerovirga,1;3;52;202;459;875
861,Clostridiales_Incertae Sedis IV,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_Incertae Sedis IV,1;3;52;202;459;861
2825,Caldicoprobacter,R__root;D__Bacteria;P__Firmicutes;C__Clostridia;O__Clostridiales;F__Clostridiales_Incertae Sedis IV;G__Caldicoprobacter,1;3;52;202;459;861;2825
2652,Salimicrobium,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Bacillaceae 2;G__Salimicrobium,1;3;52;201;456;833;2652
845,Thermoactinomycetaceae 2,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Thermoactinomycetaceae 2,1;3;52;201;456;845
2735,Mechercharimyces,R__root;D__Bacteria;P__Firmicutes;C__Bacilli;O__Bacillales;F__Thermoactinomycetaceae 2;G__Mechercharimyces,1;3;52;201;456;845;2735
3027,Holdemania,R__root;D__Bacteria;P__Firmicutes;C__Erysipelotrichia;O__Erysipelotrichales;F__Erysipelotrichaceae;G__Holdemania,1;3;52;203;464;893;3027
3427,Flindersiella,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Propionibacterineae;F__Nocardioidaceae;G__Flindersiella,1;3;18;123;294;514;1050;3120;3427
3459,Amycolatopsis,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Pseudonocardineae;F__Pseudonocardiaceae;G__Amycolatopsis,1;3;18;123;294;514;1051;3123;3459
3498,Microbispora,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Actinobacteridae;O__Actinomycetales;O1__Streptosporangineae;F__Streptosporangiaceae;G__Microbispora,1;3;18;123;294;514;1053;3127;3498
3186,Ferrimicrobium,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Acidimicrobidae;O__Acidimicrobiales;O1__Acidimicrobineae;F__Acidimicrobiaceae;G__Ferrimicrobium,1;3;18;123;293;513;1039;3076;3186
524,unclassified_Rubrobacteridae,R__root;D__Bacteria;P__Actinobacteria;C__Actinobacteria;C1__Rubrobacteridae;C2__unclassified_Rubrobacteridae,1;3;18;123;297;524
